sample_id,date,month,season,temp_max,temp_min,humidity,rainfall,disease_probability,health_status,disease_type,severity,NDVI,EVI,SAVI,REP,blue_band,green_band,red_band,nir_band,lat,lon
AGR_0558,2024-01-23,1,Winter,25.379427026465123,10.257899844978231,57.02942724549533,0.0,0.0,healthy,none,0.0,0.4225,0.2886,0.244,719.95,0.08158095604300558,0.11135531908466646,0.1573205171324593,0.38751244263363344,12.653177105547822,76.89203088991424
AGR_0559,2024-10-20,10,Post-Monsoon,27.025418876686103,14.18465219351477,65.1315876738468,0.0,0.0,healthy,none,0.0,0.4929,0.3854,0.3108,719.28,0.09872792569922745,0.18086140591296865,0.1372610706524657,0.40409594237244345,12.503614725149195,76.7078671241617
AGR_0560,2024-10-02,10,Post-Monsoon,23.782934454912006,18.462095525050763,63.759533824724016,0.0,0.11361913746425423,healthy,none,0.0,0.6143,0.3834,0.3635,715.16,0.08706012361092991,0.068212956479638,0.1449185238849983,0.6065386909710986,12.35908760475435,76.63335171531861
AGR_0561,2024-06-07,6,Monsoon,23.546405374206827,20.75110984406512,80.55166346467698,9.13328176218248,0.27996449983002675,healthy,none,0.0,0.6159,0.4112,0.3771,719.5,0.07494711469619998,0.10392620126781,0.12641751184160135,0.5318356089165416,12.335531495070182,76.6521231557433
AGR_0562,2024-01-16,1,Winter,26.306638956977093,15.499455817731441,30.0,0.0,0.0,healthy,none,0.0,0.3353,0.276,0.2798,717.36,0.12646533968909457,0.10886829855598842,0.13203473036182228,0.265241425383092,12.415210954043983,76.70475924013935
AGR_0563,2024-11-30,11,Post-Monsoon,33.1883087985864,22.880143097988153,60.672145843247876,0.0,0.0,healthy,none,0.0,0.5509,0.3948,0.3377,708.31,0.09965453919822843,0.13568643944141207,0.17375794960827226,0.6000472145345567,12.47209107711565,76.57718088494795
AGR_0564,2024-04-11,4,Summer,34.189908010123666,22.523594225033452,72.0222796952638,0.0,0.02572377506765223,healthy,none,0.0,0.3807,0.2872,0.2472,726.78,0.04939441728140425,0.11632692030757807,0.11365989953951236,0.2533993594287175,12.476420897992384,76.62662268152013
AGR_0565,2024-03-18,3,Summer,37.416429821756175,26.1820677878301,59.34304094333647,0.0,0.04650818491427593,healthy,none,0.0,0.3031,0.2941,0.1755,710.84,0.056175707666346365,0.09852150097819508,0.18768303764398003,0.35093954133142535,12.401222569221796,76.86975172745304
AGR_0566,2024-10-23,10,Post-Monsoon,31.307842889146418,15.71417628559475,62.87436917447263,0.0,0.08778260312391259,healthy,none,0.0,0.5442,0.3943,0.4317,715.49,0.06669368978131826,0.12960764343864462,0.13975366227114214,0.473469954539486,12.236174254948741,76.8930913345991
AGR_0567,2024-10-08,10,Post-Monsoon,33.82612022178962,16.258613382652243,71.83272507484784,0.0,0.0,healthy,none,0.0,0.5492,0.3541,0.377,714.64,0.041064712543434294,0.08095629169911357,0.10048146508700537,0.3453103054853343,12.604038833850312,76.56225262718284
AGR_0568,2024-09-11,9,Monsoon,28.02204872639425,21.841631731759993,85.79576766487321,0.0,0.8992959091469301,diseased,fungal_infection,0.6713593007714324,0.4798,0.3238,0.3082,704.15,0.05974583966676737,0.14571390995258154,0.13745085107760607,0.3910030169639398,12.687802484294556,76.93416198182518
AGR_0569,2024-09-03,9,Monsoon,27.221042775115915,20.215398898213238,92.98574124777383,0.0,0.8361497975722793,diseased,fungal_infection,0.898201234141109,0.4069,0.3285,0.2761,690.18,0.10473664932254534,0.10378870983038836,0.11794064312675973,0.2797684889816865,12.279426345971977,76.59783314781266
AGR_0570,2024-11-26,11,Post-Monsoon,28.580635486171932,15.866079960003368,90.95257707478433,0.0,0.8422560328842513,diseased,fungal_infection,0.9174869703140849,0.3545,0.2798,0.2561,697.14,0.09082386014600861,0.14673211622731475,0.1438383987989211,0.30182666332012187,12.479650936038412,76.59370564399188
AGR_0571,2024-02-07,2,Winter,22.638022261935763,20.027863604316572,62.93058616126515,0.0,0.0,healthy,none,0.0,0.3784,0.3229,0.2841,710.25,0.062100133090886384,0.15734010530452486,0.18411377080377364,0.40827287914401805,12.394328000771756,76.71648377349953
AGR_0572,2024-10-18,10,Post-Monsoon,33.91219939004651,14.858550516660127,73.78307387507742,0.0,0.043056738406190835,healthy,none,0.0,0.588,0.3411,0.3891,712.79,0.08425648797339938,0.11968943130276789,0.14304504718741654,0.5513483857612075,12.32589422667344,76.68516008772527
AGR_0573,2024-05-16,5,Summer,40.354368553182425,18.325834048132997,30.0,0.016950124969625755,0.39196196287975227,healthy,none,0.0,0.4043,0.3299,0.1943,720.01,0.09789217397726521,0.11431961225480232,0.09222200097685276,0.21740365279804325,12.655173173154328,76.66337053123868
AGR_0574,2024-10-01,10,Post-Monsoon,23.352532724937994,17.413695460431708,77.54726206947412,0.0,0.09322774229614549,healthy,none,0.0,0.5509,0.3883,0.2792,713.64,0.08622030148756382,0.0898647350720153,0.1543359299235284,0.53297616058428,12.495058211172235,76.64902084917345
AGR_0575,2024-02-28,2,Winter,21.212426217841678,13.083498390721644,74.74903325642703,0.7589099405018459,0.06191040766157679,healthy,none,0.0,0.4615,0.2857,0.2731,721.41,0.06783082427002976,0.13550987428922662,0.1153182708991461,0.3129761428395581,12.590129665460239,76.66505589892762
AGR_0576,2024-03-09,3,Summer,38.2197335629293,28.57125100356527,78.2359563468497,0.0,0.5027479343352692,stressed,environmental_stress,0.5036709062579121,0.3292,0.2563,0.2558,706.1,0.06556861835319941,0.1241656809729264,0.18325995467726647,0.3631322775149412,12.676555542640964,76.52706720420116
AGR_0577,2024-04-21,4,Summer,38.192364194646245,20.178908248912165,81.39662021699175,3.208247200075361,0.6227297806792578,stressed,environmental_stress,0.5475904687028144,0.3402,0.2105,0.175,710.17,0.11018050397783709,0.07555436582869629,0.14888959453421347,0.302427757797443,12.390991734845151,76.77179698423258
AGR_0578,2024-11-13,11,Post-Monsoon,31.045881298366638,15.392773174195664,62.16295071277374,0.0,0.0,healthy,none,0.0,0.5448,0.3604,0.33,717.65,0.13274396398265087,0.16468732376542738,0.08676257917451072,0.2944438319613008,12.325772776566472,76.67171030806534
AGR_0579,2024-09-07,9,Monsoon,25.299595711082475,18.05945734818352,74.17707288828768,0.0,0.16617433557529232,healthy,none,0.0,0.6523,0.404,0.3644,724.62,0.13066678001395687,0.10420125159058308,0.1411639899631557,0.6708232977167735,12.647825615200958,76.90133790626314
AGR_0580,2024-08-18,8,Monsoon,36.216982383019136,18.4262060965468,95.0,0.0,0.7163389549889045,diseased,early_blight,0.7338890747658607,0.4291,0.2858,0.278,697.95,0.05504188147344231,0.0847732866762537,0.14411063287302228,0.3607435723223614,12.681431167092871,76.51208517606675
AGR_0581,2024-09-26,9,Monsoon,30.26261797184022,20.21597103337206,93.71471447453354,0.0,0.8613977202129304,diseased,fungal_infection,0.755819665792609,0.4168,0.3244,0.2875,700.06,0.0586968797180928,0.1448130714529002,0.08967942509468686,0.21786318496939705,12.651388023882271,76.98114577083629
AGR_0582,2024-09-29,9,Monsoon,28.27788276384677,22.48572512571663,85.9874334536292,0.0,0.7541786886181251,diseased,fungal_infection,0.8969830256854225,0.3941,0.2768,0.2825,697.65,0.11148293572064819,0.10962278157999517,0.11650476841270133,0.26806287777545285,12.485934844685865,76.94715144665932
AGR_0583,2024-07-18,7,Monsoon,30.687388654707785,20.39253194413222,71.5924054836187,5.815787534011184,0.054699579107963275,healthy,none,0.0,0.5031,0.4032,0.3615,710.55,0.05855223490515439,0.11975793336340855,0.18888911031882524,0.5713810056756414,12.500007238740316,76.5904092395012
AGR_0584,2024-07-25,7,Monsoon,25.321983808281246,23.321983808281246,75.74870684981697,10.687395469569669,0.9541341032030526,diseased,viral_infection,0.7777575275663079,0.4554,0.3454,0.3011,704.21,0.07870455480404247,0.12278806958048934,0.12800300670142617,0.34207781115177316,12.206990856485682,76.88590273423912
AGR_0585,2024-12-04,12,Winter,23.469808149711753,16.716255226418433,91.10317182102541,0.0,0.3801290286344418,healthy,none,0.0,0.4457,0.2751,0.25,710.92,0.0690145932775946,0.10599999218946184,0.18380885451085371,0.4794018779836573,12.695946741571321,76.51930830280612
AGR_0586,2024-09-14,9,Monsoon,28.472903675322833,20.389910184824373,84.80696711636021,0.0,0.7510600690410313,diseased,viral_infection,0.7482842628151136,0.4762,0.3242,0.318,702.44,0.0933066906901775,0.18628816728127132,0.11853711633768599,0.33406737521514324,12.477509262102645,76.64360628556368
AGR_0587,2024-08-17,8,Monsoon,28.997116999671956,18.566534512355666,74.94958053203808,0.0,0.013403545170573045,healthy,none,0.0,0.6462,0.4002,0.3687,721.07,0.07085651705713941,0.13551406369813387,0.12009591623503037,0.558795639644169,12.462224697236126,76.99045327914506
AGR_0588,2024-03-11,3,Summer,38.9544351739967,20.856586909979743,74.05569860816294,0.0,0.3401500346552158,healthy,none,0.0,0.4269,0.2491,0.1743,717.24,0.07067137175277455,0.1072521949332912,0.12178272015687064,0.3032136859044473,12.463321131762598,76.72577318048653
AGR_0589,2024-12-04,12,Winter,27.16430772203225,15.186949838023917,45.37911091810112,0.0,0.0,healthy,none,0.0,0.5021,0.2747,0.3053,717.56,0.04342474353689412,0.09371197952456628,0.18391204096517277,0.5548388767499216,12.330258722717984,76.82289517889754
AGR_0590,2024-02-06,2,Winter,24.2112784063751,8.417728800716256,54.67794406772616,0.0,0.4432636324021755,stressed,environmental_stress,0.43010907993208786,0.3683,0.2581,0.266,710.99,0.09704348362643811,0.1201473167569066,0.19137440392058236,0.4145284104551732,12.242521810653034,76.60999556344846
AGR_0591,2024-03-24,3,Summer,38.84600037721587,13.582775742129416,70.72712210593176,0.0,0.30040424027919627,healthy,none,0.0,0.455,0.2873,0.1942,722.56,0.10722865382557703,0.14154750802512572,0.05023961427277451,0.13412594269153566,12.67358459585288,76.79760009045272
AGR_0592,2024-09-03,9,Monsoon,27.230036389893105,18.988194119215272,95.0,0.0,0.8409495851403237,diseased,fungal_infection,0.8577462801970269,0.4045,0.3051,0.2885,700.43,0.09880934015442859,0.12559897969538217,0.11182307601432359,0.2637372128666961,12.414872690537832,76.74702143346786
AGR_0593,2024-01-18,1,Winter,26.92266497354086,12.300352148862912,61.8417725039295,0.0,0.010028251454174507,healthy,none,0.0,0.5517,0.2716,0.2445,717.9,0.09083328049031876,0.060432600194382166,0.20223550777200697,0.6999974066692464,12.58598221717494,76.51921282281953
AGR_0594,2024-12-25,12,Winter,28.28634845352685,14.744744503046936,54.50808689676084,0.0,0.0,healthy,none,0.0,0.4901,0.3096,0.1713,717.71,0.10460920095519952,0.13582442499083192,0.16783355500916985,0.49046632735666595,12.55436428995245,76.56721554141787
AGR_0595,2024-03-19,3,Summer,28.110972264169924,15.692515535721565,85.17401414116419,0.0,0.7340275862751853,diseased,fungal_infection,0.7729789438420855,0.2726,0.1996,0.2008,701.76,0.05679986499758881,0.11709688943584678,0.198173050524282,0.346707484323895,12.56347693436655,76.99966496074654
AGR_0596,2024-05-14,5,Summer,36.89884390959466,21.239310485655395,57.904734990935694,0.0,0.0,healthy,none,0.0,0.3594,0.2633,0.2942,709.43,0.1187172205136121,0.12407567704698871,0.14615997353064566,0.31016214176952805,12.60961528842005,76.53994684389568
AGR_0597,2024-07-07,7,Monsoon,27.40582071034328,21.07792999470798,77.65510548460134,0.0,0.6790291621548186,stressed,environmental_stress,0.39082427114136975,0.473,0.3427,0.3258,711.17,0.12026337947856683,0.11921106657485939,0.20862102636887703,0.5831096239873925,12.349986954077266,76.58018711758334
AGR_0598,2024-12-08,12,Winter,28.439098225890493,14.140851989479838,48.00247256191909,0.0,0.057629965304050984,healthy,none,0.0,0.4431,0.274,0.2056,721.25,0.09387412225072371,0.16753483125471175,0.11839931612739167,0.30680921728037164,12.617236871731313,76.71014513002713
AGR_0599,2024-08-17,8,Monsoon,30.078445630902767,18.487718719695923,78.30895340791453,1.759982749118335,0.23479497323943377,healthy,none,0.0,0.6799,0.4363,0.3649,716.9,0.07988839404466405,0.09669273213322885,0.10464594000061737,0.549186862252537,12.682997247278731,76.95588664091935
AGR_0600,2024-05-09,5,Summer,33.39896743621131,22.4895820739655,54.19786099759539,2.0789082786950095,0.17070175029576057,healthy,none,0.0,0.3803,0.3012,0.2562,726.57,0.07115542148245022,0.14531913073216782,0.07852755112745269,0.17490976088627233,12.376952913128429,76.94572753227818
AGR_0601,2024-10-14,10,Post-Monsoon,38.67497607922768,18.740718190249837,48.12203258393415,0.0,0.1556681697614651,healthy,none,0.0,0.4804,0.4066,0.358,721.15,0.07832511129236197,0.11101147653267722,0.21740894045918954,0.6194230089603237,12.484667600888047,76.84630672171255
AGR_0602,2024-05-16,5,Summer,27.853587709209204,23.639799275767228,89.43152131362173,0.0,0.6144264919731971,stressed,environmental_stress,0.33921795497018237,0.3072,0.2558,0.1923,712.44,0.10302959188407684,0.12991852486808805,0.18239073233381883,0.34414140488852185,12.458922656093453,76.94537279592485
AGR_0603,2024-07-29,7,Monsoon,30.449836460904102,20.184833595598096,91.63519091203777,0.0,0.9241600523585668,diseased,early_blight,0.9478760805038182,0.3373,0.2673,0.2471,693.39,0.09906884852505932,0.15391774192992086,0.1457745902921041,0.2941668320471266,12.460911612474975,76.59673792470718
AGR_0604,2024-09-22,9,Monsoon,28.429171865648232,19.224581200113807,86.55974308672444,9.240307306205057,0.9595036338687408,diseased,late_blight,0.7863775803719939,0.3645,0.2532,0.2149,693.93,0.07911125292107561,0.11212617753889002,0.18101295005614262,0.38865801786248094,12.464955304280474,76.53449365412934
AGR_0605,2024-06-14,6,Monsoon,25.48862222948622,23.48862222948622,90.3087829484861,0.0,0.6122549418830519,stressed,environmental_stress,0.513908460686729,0.5429,0.3502,0.304,703.83,0.07343249481166396,0.15323163287947345,0.172664085935709,0.5828121159269426,12.694101746363486,76.67318175155425
AGR_0606,2024-06-12,6,Monsoon,23.362167454317873,19.028996313028983,78.31266252176331,1.587031515288714,0.17275390182327566,healthy,none,0.0,0.5323,0.4237,0.3445,715.12,0.08564513821164323,0.07516093466728321,0.16225490175865384,0.5315868846798916,12.681774799695425,76.72185763456012
AGR_0607,2024-01-15,1,Winter,24.718691796936263,7.7210472796238,77.33648467658927,0.0,0.42071394367785686,stressed,environmental_stress,0.5988435726372575,0.3568,0.2365,0.1875,710.06,0.09590975389909777,0.14435986726062394,0.14133957527602528,0.29814915381609314,12.480001994614458,76.72519503820297
AGR_0608,2024-04-13,4,Summer,39.41078690516035,24.5821155177833,61.76781225469227,0.0,0.37179930556752255,healthy,none,0.0,0.4234,0.271,0.2298,717.76,0.084910679964183,0.11769318883693017,0.11614882570363733,0.2867260466641647,12.517038530604282,76.5120559196632
AGR_0609,2024-12-18,12,Winter,19.891527678587128,6.70885852467015,89.28581046394767,0.0,0.5903135163503191,stressed,environmental_stress,0.3517323237879692,0.4141,0.2691,0.2838,714.89,0.054152490917896146,0.160707288845562,0.20353641264864725,0.49124567524569396,12.65108807998874,76.75417358745368
AGR_0610,2024-03-05,3,Summer,32.061315625292565,24.867807466992286,82.75323653872407,0.0,0.08353366514876054,healthy,none,0.0,0.3697,0.2432,0.248,720.79,0.07271419808215178,0.1807527325047586,0.18606740488566714,0.40434162219879144,12.627133846328764,76.51115085244932
AGR_0611,2024-10-02,10,Post-Monsoon,28.856187881905,16.659012203956557,89.16672473617936,0.0,0.5854292211984511,stressed,environmental_stress,0.5270650822959106,0.4695,0.3246,0.2684,700.49,0.07956533014143212,0.07696752723456121,0.16678861554925298,0.4620091810549053,12.232449608615863,76.81296651842435
AGR_0612,2024-09-27,9,Monsoon,24.235121887589,21.062073664940154,90.89432086653537,0.0,0.4073748928818337,stressed,environmental_stress,0.41169444233227953,0.4893,0.3439,0.3092,706.47,0.0905253535735566,0.0845388732282948,0.0713695788757011,0.20812749915719925,12.362915009968697,76.61880710009733
AGR_0613,2024-06-06,6,Monsoon,31.469069551572353,20.47886404278245,89.32082229703784,0.0,0.6546569354341543,stressed,environmental_stress,0.3188627346343463,0.5657,0.3486,0.3454,716.05,0.08924401798134778,0.09914997792518838,0.18979167410796902,0.6842201799466892,12.456216616284657,76.8104825481386
AGR_0614,2024-09-17,9,Monsoon,32.260554816345845,21.184227800569836,79.34664716741487,2.420706932996533,0.5719599497624892,stressed,environmental_stress,0.342464655296347,0.5599,0.3951,0.3171,706.09,0.06442652297405907,0.17558091284558647,0.12123422040051096,0.42970520427802095,12.400721774630002,76.88242394660999
AGR_0615,2024-09-18,9,Monsoon,27.708388989220662,17.842997320843775,92.41015011298069,9.225010956987669,0.8430955718692366,diseased,late_blight,0.8630375328975508,0.3198,0.2506,0.2563,691.64,0.0701677199454413,0.18722698945435057,0.07378620705364586,0.1431682388553393,12.535479450521775,76.50965920176716
AGR_0616,2024-03-02,3,Summer,34.691340899154945,22.26334359954951,45.600457711853494,0.0,0.0,healthy,none,0.0,0.2866,0.2585,0.2752,715.68,0.11475969970247041,0.1328690384564555,0.16355032649121465,0.29495913942191865,12.212437941007302,76.68841778050809
AGR_0617,2024-09-05,9,Monsoon,27.614805202247172,19.14384760527377,84.26380368131882,0.0,0.49916759952141576,stressed,environmental_stress,0.37526771290615535,0.5421,0.3398,0.3403,713.41,0.051580664912594415,0.12266109920688612,0.19116012959912648,0.6437825635615047,12.579553199149546,76.88153030188153
AGR_0618,2024-09-03,9,Monsoon,26.72849938538055,18.468777685939624,90.872850686458,0.0,0.7462292191469999,diseased,fungal_infection,0.9045398624811569,0.3867,0.2824,0.2695,698.28,0.0769429001637155,0.13300687380575638,0.22051918610149596,0.49860419919606136,12.493834525736629,76.65896966485342
AGR_0619,2024-08-19,8,Monsoon,26.476849692550857,21.041733611754758,81.74261444849428,1.8307345696244175,0.6492578000551243,stressed,environmental_stress,0.4230491307691912,0.5431,0.3453,0.3144,705.14,0.09786273184660439,0.12786485881322082,0.14518333143920403,0.49033136078755907,12.693835563616746,76.73671745161684
AGR_0620,2024-03-27,3,Summer,35.08940221986546,19.04002291682767,74.40315595293532,0.0,0.0,healthy,none,0.0,0.4191,0.3102,0.1524,714.34,0.08263185921123732,0.13715117679108949,0.09148464249042271,0.22349088682761037,12.223348908942556,76.97259428987977
AGR_0621,2024-02-03,2,Winter,26.294379873181647,12.02387392404751,70.7389993899309,0.0,0.08771111535319534,healthy,none,0.0,0.3884,0.2966,0.289,701.53,0.08504926730692935,0.1289887821578343,0.1045626031375089,0.23736873478763468,12.571500959260474,76.95843741446191
AGR_0622,2024-09-22,9,Monsoon,26.804555064602937,17.75011995623003,82.3299311560749,0.0,0.7906182157348298,diseased,viral_infection,0.978523559683355,0.4414,0.3208,0.296,702.03,0.10586739774971342,0.1326580113652053,0.1554636606959357,0.40115524619964504,12.49488980038904,76.88459339499796
AGR_0623,2024-03-22,3,Summer,35.918250459423845,22.35624466011917,52.30854197990658,0.0,0.0,healthy,none,0.0,0.3709,0.2488,0.241,712.23,0.07611608505930613,0.09513861055236533,0.12563290344054245,0.27377228950348065,12.641487749915449,76.85400566543565
AGR_0624,2024-03-22,3,Summer,33.66738267169082,17.970320056155046,73.78867635917462,0.0,0.14247188303170474,healthy,none,0.0,0.3867,0.2152,0.2352,718.12,0.10334435466608746,0.16765341528720334,0.12260051283425008,0.27720549673447675,12.581815957773566,76.84399201076184
AGR_0625,2024-05-27,5,Summer,38.20472705595273,25.016540433562703,62.97707094701118,0.0,0.3196886763916562,healthy,none,0.0,0.3809,0.2636,0.3285,722.41,0.06663277447655362,0.10169232298906569,0.16039204842379456,0.35775380337331275,12.541540086737067,76.79025963833818
AGR_0626,2024-12-20,12,Winter,25.56589324470394,19.824201741518188,49.465939159319085,0.0,0.08810588920574335,healthy,none,0.0,0.5073,0.3068,0.2343,716.3,0.05226463578324629,0.11665399151419477,0.1568837150452732,0.4799489013349711,12.432201453160323,76.90874912826283
AGR_0627,2024-09-02,9,Monsoon,28.137168387056334,19.63408514897957,92.676709507036,11.549348312004364,1.0,diseased,late_blight,0.8821425345421683,0.372,0.2662,0.2196,693.48,0.07237603819020143,0.09248949595573136,0.11162892967155058,0.24387721577924745,12.461191652713367,76.71538057918087
AGR_0628,2024-03-08,3,Summer,29.921602754572834,20.081683657985476,95.0,0.0,0.5746286412419862,stressed,environmental_stress,0.46701558771994955,0.3106,0.2061,0.2234,707.79,0.05737267512853421,0.14619610403875324,0.18914882860830984,0.3595858061706569,12.400815104166384,76.91497875457809
AGR_0629,2024-08-07,8,Monsoon,29.221655824542314,18.206828918705618,89.58757994684319,0.0,0.8071014683910696,diseased,leaf_spot,0.8413670313889133,0.4649,0.3356,0.2526,698.4,0.08548951603155619,0.0690873005717832,0.10782779829583683,0.29519144407320386,12.400451361289562,76.88055529424263
AGR_0630,2024-10-11,10,Post-Monsoon,32.84473939091346,21.346821033730173,59.33839264571331,0.0,0.0,healthy,none,0.0,0.4921,0.3699,0.3992,715.65,0.10094610916352013,0.12116571061702862,0.11797084098654566,0.3465727344674636,12.67446793750075,76.74422040335675
AGR_0631,2024-09-07,9,Monsoon,27.110209905341858,19.381943448365913,84.11046851610124,0.0,0.6658907067858392,stressed,environmental_stress,0.5220107834952531,0.5296,0.3233,0.3607,708.48,0.06513456465282207,0.13313468635530862,0.18341038268797724,0.5963956661554632,12.208939242017408,76.6081164471955
AGR_0632,2024-06-10,6,Monsoon,25.365018138399208,22.82642816583861,75.34820037134759,0.0,0.12040277559406706,healthy,none,0.0,0.5604,0.4398,0.3282,711.57,0.0933508662261163,0.18220596738122535,0.11765419372549846,0.417624212668944,12.426014286732341,76.55098418448146
AGR_0633,2024-07-04,7,Monsoon,31.67207739442851,14.39236859328416,76.49423007361743,0.0,0.46816342236683894,stressed,environmental_stress,0.4644611318376455,0.5096,0.3741,0.3391,711.2,0.11211222766483755,0.1528835380622755,0.1578732559560772,0.48598178464782665,12.610823298582249,76.5611443605903
AGR_0634,2024-04-20,4,Summer,30.061433906571644,18.253590602530952,80.51479124602733,0.0,0.327789837532657,healthy,none,0.0,0.4002,0.274,0.3072,718.43,0.07266684455439001,0.11682582022736485,0.15395276884718337,0.3593942429807038,12.352781530510715,76.74776231165592
AGR_0635,2024-01-30,1,Winter,26.847380044634093,14.893821224609756,63.24904032625871,0.0,0.0,healthy,none,0.0,0.4469,0.3293,0.2498,729.53,0.12294996131979279,0.11782581856353247,0.1574685262733288,0.41193493159443045,12.439770562553113,76.90585679886041
AGR_0636,2024-07-10,7,Monsoon,28.217882164538207,22.879801112713622,82.42254040190394,0.0,0.6582453933745411,stressed,environmental_stress,0.4155123713521235,0.5034,0.3864,0.3065,712.81,0.096132862334455,0.11314704236800924,0.12062896114842321,0.36519045547833157,12.68491039262052,76.51250205642529
AGR_0637,2024-08-03,8,Monsoon,26.040908273625835,19.59328347299601,88.6145460519644,6.012518743777213,1.0,diseased,early_blight,0.9164730669555738,0.3633,0.2952,0.2949,691.21,0.07347332868585263,0.04949265953947356,0.08240655901763579,0.1764486601362382,12.491877094391533,76.64078714292776
AGR_0638,2024-09-03,9,Monsoon,29.332249427500987,18.41739304813327,93.31450583020622,0.0,0.9753636169510744,diseased,fungal_infection,0.6490841775720725,0.4576,0.3455,0.2952,702.78,0.11996205533317664,0.12887208126869662,0.11057394468829325,0.2971470902980388,12.390632859544523,76.75046934587495
AGR_0639,2024-04-02,4,Summer,31.598922879212772,22.741814356326266,78.29869239136474,0.0,0.27722299334832917,healthy,none,0.0,0.3727,0.2883,0.2621,722.46,0.04228684103478019,0.135271384160222,0.18605079078246456,0.40712883868498184,12.210581906991019,76.66835283444877
AGR_0640,2024-08-06,8,Monsoon,28.85916023186617,19.622810341705023,92.51165742587881,0.0,0.7470225919890665,diseased,early_blight,0.6656964268892618,0.4344,0.2861,0.2694,700.86,0.062121433539981674,0.15592324129649004,0.09824730539728428,0.24916183674304204,12.48537187086666,76.88607625240373
AGR_0641,2024-10-08,10,Post-Monsoon,32.703015972606345,13.423379267194372,95.0,0.0,0.5953801568038912,stressed,environmental_stress,0.39983116381475403,0.498,0.361,0.2473,709.31,0.07639126058760726,0.19165340449640522,0.2077445522851158,0.6199229866994093,12.391969611518629,76.63436373473239
AGR_0642,2024-02-24,2,Winter,25.170673298973615,11.650345409139932,55.868051302175374,0.0,0.04861529508553525,healthy,none,0.0,0.4685,0.2891,0.1999,719.77,0.07980295156776775,0.08708407370445731,0.21581541300415996,0.5962839774160092,12.652084274773863,76.90262404348172
AGR_0643,2024-11-28,11,Post-Monsoon,27.700638031614854,22.48671520944728,84.17652436948572,0.0,0.3988058053485075,healthy,none,0.0,0.4832,0.3164,0.3012,718.05,0.05984431456164632,0.13293264220911305,0.17607431078062405,0.505327820723339,12.307804531541095,76.69964962801289
AGR_0644,2024-07-11,7,Monsoon,26.851852133723465,21.681520755244076,78.5997120851814,0.0,0.4032495204787117,stressed,environmental_stress,0.5605519412056172,0.4689,0.3889,0.3522,709.38,0.10866425949955723,0.12206284643212152,0.13514838794278522,0.37378924317295653,12.309632850796289,76.65262681455022
AGR_0645,2024-08-28,8,Monsoon,24.732892673396808,21.99033533031721,92.49893931402944,0.0,0.43433950815156086,stressed,environmental_stress,0.49247108866952993,0.5601,0.3762,0.3165,707.38,0.04926938619235924,0.11145631771453815,0.11010940168126337,0.3905016539280268,12.2885677273965,76.68181387438558
AGR_0646,2024-06-22,6,Monsoon,29.02026823439171,18.8404848831991,81.11367522873216,0.0,0.436655636522912,stressed,environmental_stress,0.47091138961062295,0.5295,0.3413,0.3358,707.51,0.06433100518199211,0.1778727420365571,0.172911654488385,0.5621006919021995,12.34524080280447,76.66985727191805
AGR_0647,2024-08-25,8,Monsoon,29.567015891416556,22.782915933911884,83.30204552128056,0.0,0.7065503268119343,diseased,early_blight,0.8354755897344064,0.4104,0.2832,0.268,698.59,0.08449901688878307,0.10285648186037244,0.18864685223790617,0.4512678432773794,12.686763275918626,76.6439688740857
AGR_0648,2024-10-14,10,Post-Monsoon,28.71561197611028,22.022800523225516,85.94950829929155,0.0,0.7306775392803968,diseased,fungal_infection,0.8505797472912445,0.3916,0.2889,0.3069,697.66,0.08032605634056222,0.12234345334956313,0.17794334935104816,0.4070117767207735,12.55074530776468,76.85818452755703
AGR_0649,2024-05-23,5,Summer,38.52204275286254,17.04356760433355,49.96844113054354,0.0,0.16769242573229756,healthy,none,0.0,0.4612,0.2989,0.2508,710.09,0.07900179533917676,0.102302538112502,0.16324155611268854,0.44270334408288886,12.32191954984797,76.6489381657614
AGR_0650,2024-04-15,4,Summer,41.57090362959187,19.121010020333667,33.242424680073256,0.0,0.19897606021827757,healthy,none,0.0,0.3582,0.2806,0.2042,726.35,0.10054302071786303,0.14425078648997125,0.145213643901074,0.3073062810009952,12.414941379062423,76.50551404213445
AGR_0651,2024-07-22,7,Monsoon,32.54284220716145,20.882610431047144,90.67399380070651,0.0,0.5035816994829891,stressed,environmental_stress,0.3344387900994492,0.5413,0.3724,0.3125,713.36,0.062198234929433285,0.0861334395840007,0.1962379859680266,0.6593887241607139,12.288400833232032,76.551200174898
AGR_0652,2024-02-18,2,Winter,27.569784360179817,13.728483858297484,72.29332148394,0.0,0.2528380274446877,healthy,none,0.0,0.472,0.3321,0.1835,712.52,0.08205124407145035,0.16667834604659343,0.17519042927494605,0.4884096816150011,12.65794531736835,76.63885781962028
AGR_0653,2024-03-31,3,Summer,36.31879841835606,23.676085848765457,58.9304221993858,0.0,0.0,healthy,none,0.0,0.4442,0.2807,0.1676,722.03,0.0903311408959967,0.13372544705535108,0.18551643545007004,0.48204900337709805,12.677007902059593,76.75550238177229
AGR_0654,2024-03-06,3,Summer,36.03037544249542,18.85407076358321,66.89477124550504,0.0,0.01715941620649114,healthy,none,0.0,0.4882,0.2327,0.1728,715.87,0.09566257145789296,0.1312795919996229,0.19216398810847526,0.5587699239996734,12.415541023241744,76.70066797154972
